,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,churn
12664,5.82,4.0,4.5,1.0,0.0,0.0,0,1,25.0,0
12665,13.62,5.0,4.8,1.0,0.0,0.0,2,1,75.0,0
12666,1.59,5.0,5.0,1.25,0.0,50.0,0,0,100.0,1
12667,6.34,4.7,4.5,1.0,0.0,0.0,0,0,66.7,1
12668,9.9,5.0,5.0,1.08,0.0,33.3,0,1,33.3,1
12670,1.34,5.0,4.0,1.0,0.0,0.0,1,0,0.0,1
12672,5.94,4.7,4.9,1.02,1.0,10.0,0,0,40.0,0
12673,11.64,5.0,4.5,1.0,1.0,0.0,1,0,50.0,1
12674,19.35,5.0,5.0,1.0,1.0,0.0,0,1,100.0,1
12675,3.18,4.7,4.4,1.02,0.0,6.3,14,0,100.0,0
12676,5.11,4.9,5.0,1.14,0.0,14.3,0,0,57.1,0
12677,4.63,5.0,5.0,2.0,0.0,100.0,1,0,100.0,1
12678,6.85,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
12679,15.45,5.0,4.0,1.0,0.0,0.0,2,1,50.0,1
12680,9.59,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
12682,4.78,5.0,5.0,1.0,0.0,0.0,0,0,44.4,0
12683,4.01,4.8,4.9,1.1,0.0,13.3,1,1,6.7,0
12684,5.74,4.9,4.0,1.0,0.0,0.0,4,1,66.7,0
12687,8.29,5.0,5.0,1.0,0.0,0.0,0,0,50.0,1
12688,2.12,4.6,4.0,1.0,1.0,0.0,5,0,92.9,0
12689,2.2,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
12690,2.81,4.0,5.0,1.1,0.0,17.9,3,1,53.6,0
12691,5.61,5.0,5.0,1.0,0.0,0.0,0,0,100.0,0
12692,3.44,4.2,5.0,1.0,0.0,0.0,2,0,40.0,1
12693,6.58,5.0,4.0,1.0,1.0,0.0,3,0,100.0,1
12694,4.88,5.0,3.0,1.0,0.0,0.0,1,0,0.0,1
12697,2.78,5.0,5.0,1.0,0.0,0.0,1,1,0.0,1
12699,1.19,4.0,3.4,1.02,0.0,7.7,4,0,69.2,0
12701,2.71,5.0,5.0,1.0,0.0,0.0,0,0,0.0,0
12702,6.65,4.6,4.5,1.0,0.0,0.0,5,1,72.2,0
12703,3.68,5.0,5.0,2.0,1.0,100.0,0,0,0.0,1
12704,1.79,4.9,5.0,1.05,1.0,14.3,7,0,57.1,1
12705,3.05,4.8,4.2,1.03,0.0,10.5,4,1,89.5,0
12706,6.06,4.8,4.9,1.19,0.0,16.7,1,1,33.3,0
12707,3.33,4.5,5.0,1.13,0.0,25.0,3,0,50.0,1
12708,7.62,4.9,3.7,1.0,0.0,0.0,2,1,82.4,0
12710,3.03,4.8,4.9,1.15,0.0,20.0,0,0,40.0,1
12711,3.79,4.9,5.0,1.16,0.0,25.0,3,1,50.0,0
12712,3.56,4.6,3.9,1.11,0.0,10.0,2,1,30.0,0
12714,4.09,5.0,3.0,1.0,1.0,0.0,2,1,50.0,1
12715,5.18,5.0,4.7,1.0,0.0,0.0,1,1,75.0,0
12716,2.07,5.0,5.0,1.25,1.0,100.0,0,0,100.0,0
12717,3.24,4.8,4.8,1.03,0.0,5.3,2,1,73.7,0
12718,1.83,4.5,3.3,1.75,1.0,66.7,3,0,33.3,1
12719,2.62,5.0,3.5,1.0,1.0,0.0,0,0,100.0,1
12720,19.52,3.5,3.0,1.0,0.0,0.0,0,1,100.0,1
12721,23.39,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
12722,1.84,4.7,4.3,1.08,0.0,3.7,8,1,66.7,1
12723,4.13,5.0,5.0,1.0,0.0,0.0,0,1,0.0,0
12724,7.38,3.7,5.0,1.0,0.0,0.0,0,0,66.7,0
12725,2.74,4.7,5.0,1.21,0.0,14.3,3,1,42.9,0
12727,6.41,4.9,4.3,1.04,0.0,3.6,4,1,71.4,0
12730,1.35,5.0,5.0,1.0,1.0,0.0,2,0,100.0,1
12731,5.23,5.0,5.0,1.11,0.0,27.8,7,0,77.8,0
12732,2.99,3.8,3.8,1.0,0.0,0.0,0,0,62.5,0
12733,5.74,5.0,5.0,1.0,1.0,0.0,0,1,0.0,0
12734,5.16,4.6,4.6,1.11,1.0,11.5,4,1,30.8,0
12735,39.79,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
12736,0.47,5.0,2.0,1.0,0.0,0.0,1,0,100.0,1
12737,2.39,5.0,5.0,1.0,1.0,0.0,0,0,50.0,1
12738,3.15,5.0,3.0,1.0,0.0,0.0,0,1,50.0,0
12739,9.25,5.0,5.0,1.0,0.0,0.0,1,1,50.0,0
12740,3.64,5.0,4.0,1.0,0.0,0.0,0,0,50.0,0
12741,9.6,4.4,4.6,1.1,0.0,8.3,1,1,75.0,0
12742,3.69,5.0,5.0,1.02,0.0,9.1,3,1,45.5,0
12743,2.1,4.3,3.9,1.09,0.0,4.5,8,0,63.6,1
12745,13.18,5.0,4.0,1.0,0.0,0.0,1,0,0.0,1
12746,2.48,5.0,4.3,1.0,0.0,0.0,3,1,100.0,1
12748,18.77,5.0,5.0,1.0,1.0,0.0,0,0,100.0,1
12749,10.93,5.0,5.0,1.0,1.0,0.0,0,0,100.0,1
12750,2.2,4.5,5.0,1.0,1.0,0.0,2,0,100.0,1
12751,2.36,4.8,3.5,1.0,0.0,0.0,0,1,40.0,1
12752,2.43,4.4,4.6,1.07,1.0,15.0,5,0,55.0,0
12753,3.64,5.0,4.8,1.0,0.0,0.0,4,0,57.1,1
12754,5.69,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
12755,2.34,5.0,5.0,1.0,0.0,0.0,6,0,16.7,1
12757,4.82,4.9,5.0,1.21,0.0,30.9,19,0,54.6,0
12759,4.62,5.0,4.0,1.0,0.0,0.0,0,1,100.0,0
12760,5.94,4.4,5.0,1.13,0.0,16.7,2,1,100.0,0
12761,4.62,5.0,5.0,2.25,1.0,100.0,1,0,100.0,1
12762,3.56,4.6,4.8,1.0,0.0,0.0,5,1,28.6,1
12763,1.61,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
12764,4.79,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
12766,3.46,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
12767,1.03,4.3,5.0,1.0,0.0,0.0,3,1,0.0,1
12768,3.8,4.8,3.0,1.16,0.0,18.8,2,0,62.5,0
12770,3.07,4.9,5.0,1.12,0.0,23.2,15,0,50.0,0
12771,2.78,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
12772,2.79,4.8,4.0,1.08,0.0,15.8,0,0,57.9,0
12773,3.94,4.7,3.3,1.0,1.0,0.0,1,1,90.0,0
12774,7.72,4.5,4.4,1.0,0.0,0.0,1,0,66.7,1
12777,6.6,5.0,5.0,1.0,1.0,0.0,1,0,66.7,1
12778,2.69,4.8,3.5,1.25,0.0,60.0,2,0,60.0,0
12779,4.3,4.6,4.1,1.14,0.0,20.0,3,1,70.0,0
12781,6.57,5.0,3.6,1.0,0.0,0.0,5,0,100.0,1
12782,7.72,4.8,4.5,1.0,1.0,0.0,1,0,0.0,1
12783,7.93,4.9,4.0,1.07,0.0,14.3,2,1,42.9,1
12784,1.31,5.0,5.0,1.19,0.0,50.0,0,1,50.0,1
12785,3.0,5.0,5.0,1.0,0.0,0.0,3,0,66.7,1
12786,2.2,4.6,4.8,1.12,0.0,10.3,6,1,72.4,0
12787,1.68,4.9,5.0,1.0,1.0,0.0,8,0,100.0,1
12788,2.42,5.0,4.5,1.08,0.0,11.1,0,1,66.7,0
12789,7.43,5.0,5.0,2.0,1.0,100.0,0,1,0.0,0
12792,2.36,5.0,4.7,2.0,0.0,75.0,0,0,75.0,0
12794,1.53,5.0,4.3,1.0,1.0,0.0,2,0,66.7,1
12795,4.17,4.9,3.8,1.11,1.0,22.2,2,1,22.2,0
12797,8.91,5.0,4.8,1.0,0.0,0.0,1,0,55.6,0
12798,0.9,5.0,5.0,1.0,0.0,0.0,0,0,0.0,0
12799,2.87,4.9,5.0,1.0,1.0,0.0,3,1,76.5,0
12800,7.11,4.7,4.0,1.0,1.0,0.0,2,0,85.7,1
12801,3.36,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
12802,3.21,5.0,5.0,1.17,0.0,33.3,0,0,100.0,0
12803,2.9,4.7,4.5,1.06,0.0,7.5,16,1,67.5,1
12805,11.0,4.8,5.0,1.0,0.0,0.0,1,1,75.0,0
12808,1.16,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
12809,0.04,4.0,4.0,1.0,0.0,0.0,1,0,100.0,1
12810,3.73,4.6,4.7,1.0,0.0,0.0,3,1,71.4,0
12813,7.93,5.0,5.0,1.0,0.0,0.0,1,1,0.0,1
12814,12.03,5.0,5.0,1.0,0.0,0.0,2,0,100.0,1
12815,1.46,2.0,5.0,1.0,0.0,0.0,0,0,0.0,1
12816,2.04,4.7,4.9,1.03,0.0,7.7,17,1,76.9,0
12817,3.78,5.0,5.0,1.16,0.0,25.0,2,0,12.5,0
12818,5.32,5.0,4.7,1.0,0.0,0.0,2,0,33.3,1
12819,3.8,5.0,4.8,1.0,1.0,0.0,4,1,20.0,1
12821,2.77,5.0,5.0,1.07,1.0,13.0,11,0,56.5,0
12822,17.71,4.0,5.0,1.0,0.0,0.0,0,1,0.0,1
12823,4.12,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
12824,2.53,4.5,5.0,1.17,1.0,16.7,1,0,25.0,0
12826,3.73,4.4,4.8,1.13,0.0,10.0,0,0,90.0,0
12827,2.07,4.7,4.2,1.08,0.0,12.5,2,0,18.8,0
12828,5.47,4.5,4.3,1.0,1.0,0.0,4,1,50.0,1
12830,3.95,4.9,5.0,1.07,0.0,9.1,7,0,68.2,0
12831,3.51,5.0,4.9,1.13,0.0,20.0,5,0,60.0,0
12832,14.85,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
12833,3.12,4.9,5.0,1.13,0.0,13.0,2,0,65.2,0
12834,5.07,4.9,4.7,1.01,1.0,3.6,3,1,60.7,0
12836,3.33,4.8,5.0,1.06,1.0,25.0,4,0,50.0,1
12838,2.26,4.6,4.1,1.05,0.0,14.3,3,1,57.1,0
12839,5.27,4.8,5.0,1.0,0.0,0.0,1,0,80.0,1
12840,2.29,5.0,4.5,1.0,0.0,0.0,0,1,100.0,0
12841,8.03,4.5,5.0,1.0,1.0,0.0,1,0,100.0,1
12843,3.61,5.0,4.0,1.0,0.0,0.0,5,0,20.0,1
12844,6.36,4.6,4.9,1.17,0.0,18.2,7,1,81.8,1
12846,4.25,5.0,3.0,1.0,0.0,0.0,2,1,0.0,1
12847,6.59,5.0,5.0,1.0,0.0,0.0,1,1,0.0,1
12848,5.82,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
12849,3.93,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
12850,3.43,5.0,3.7,1.0,0.0,0.0,4,0,57.1,1
12851,7.29,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
12853,33.52,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
12854,5.06,5.0,4.6,1.1,0.0,20.0,6,0,50.0,0
12855,1.73,4.6,4.3,1.1,0.0,21.1,7,1,52.6,1
12856,6.34,4.8,4.7,1.0,1.0,0.0,8,1,83.3,0
12857,1.83,5.0,5.0,1.31,0.0,33.3,2,0,77.8,0
12858,7.83,4.8,4.9,1.09,1.0,4.5,8,0,45.5,0
12859,1.22,4.0,5.0,1.0,0.0,0.0,0,1,100.0,0
12860,1.07,5.0,5.0,1.0,0.0,0.0,2,1,100.0,1
12862,6.83,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
12863,2.44,5.0,4.2,1.0,1.0,0.0,6,1,66.7,1
12864,18.8,5.0,5.0,1.0,1.0,0.0,2,1,100.0,1
12865,6.55,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
12866,3.32,4.5,2.5,1.0,1.0,0.0,1,0,50.0,1
12868,6.73,5.0,4.3,1.0,0.0,0.0,3,1,100.0,1
12869,3.19,5.0,5.0,1.31,0.0,50.0,0,0,50.0,0
12870,3.95,4.5,5.0,1.0,1.0,0.0,0,0,100.0,1
12871,2.09,4.7,4.4,1.1,1.0,13.6,10,0,47.7,0
12872,9.03,4.8,5.0,1.03,0.0,3.1,5,0,37.5,0
12873,5.19,4.9,4.2,1.1,0.0,7.7,3,1,46.2,0
12874,8.86,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
12875,5.21,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
12876,4.69,5.0,5.0,1.0,0.0,0.0,0,0,0.0,0
12877,3.97,4.0,5.0,1.0,0.0,0.0,0,0,100.0,0
12878,18.77,5.0,3.0,1.0,0.0,0.0,2,1,100.0,0
12879,1.81,5.0,4.0,1.0,1.0,0.0,1,0,100.0,1
12880,8.3,5.0,5.0,1.63,0.0,50.0,2,0,0.0,1
12884,5.67,4.5,5.0,1.0,0.0,0.0,2,0,50.0,0
12885,4.68,5.0,5.0,1.17,0.0,33.3,3,1,100.0,1
12886,2.76,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
12887,2.13,4.2,5.0,1.17,0.0,16.7,4,0,100.0,1
12888,3.74,4.9,4.9,1.18,0.0,26.7,1,1,60.0,0
12890,2.71,4.7,4.7,1.2,0.0,27.3,2,0,81.8,0
12892,6.65,4.6,5.0,1.18,0.0,28.6,2,1,100.0,1
12893,3.81,4.9,4.3,1.04,0.0,7.1,7,0,57.1,0
12894,1.54,5.0,4.5,1.0,1.0,0.0,0,0,0.0,1
12895,3.07,4.6,4.6,1.08,0.0,13.0,2,0,39.1,0
12896,7.06,5.0,4.0,1.0,1.0,0.0,2,0,100.0,1
12897,12.94,4.0,5.0,1.0,0.0,0.0,1,1,100.0,1
12898,6.01,4.8,5.0,1.0,0.0,0.0,4,1,80.0,0
12899,1.03,5.0,5.0,1.13,1.0,50.0,2,0,0.0,1
12900,3.96,5.0,5.0,1.0,0.0,0.0,1,1,0.0,1
12902,2.29,4.8,4.0,1.0,0.0,0.0,10,1,43.8,0
12903,3.62,4.3,5.0,1.67,0.0,16.7,4,0,66.7,0
12904,19.44,5.0,3.0,1.0,0.0,0.0,0,0,100.0,1
12905,4.42,5.0,1.0,1.0,0.0,0.0,0,0,50.0,0
12906,5.71,4.8,4.9,1.11,0.0,19.0,3,0,52.4,1
12907,3.8,4.8,5.0,1.02,0.0,8.3,5,0,41.7,1
12908,2.84,4.7,4.5,1.02,0.0,2.8,14,1,70.4,0
12910,11.27,5.0,5.0,1.13,0.0,50.0,0,0,100.0,0
12911,4.09,4.8,4.0,1.0,0.0,0.0,2,0,20.0,0
12914,1.52,5.0,5.0,3.0,0.0,100.0,1,0,0.0,1
12915,1.17,4.5,3.8,1.03,0.0,12.5,2,0,50.0,1
12916,8.06,4.5,4.0,1.0,0.0,0.0,2,1,0.0,1
12917,2.51,4.6,4.5,1.0,1.0,0.0,0,1,70.0,0
12918,3.54,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
12920,5.03,5.0,4.7,1.05,0.0,20.0,0,1,60.0,0
12921,5.05,4.7,5.0,1.0,0.0,0.0,1,0,85.7,1
12922,2.55,4.7,5.0,1.1,0.0,11.8,4,0,58.8,0
12924,5.72,4.2,5.0,1.05,0.0,20.0,1,0,40.0,1
12927,18.8,5.0,5.0,1.0,1.0,0.0,0,0,100.0,1
12928,3.13,4.2,5.0,1.0,0.0,0.0,0,1,100.0,0
12929,7.8,4.6,4.8,1.06,0.0,12.5,1,0,62.5,1
12932,3.01,5.0,5.0,1.38,0.0,50.0,1,1,50.0,1
12933,2.34,4.7,4.9,1.0,0.0,0.9,11,1,66.4,0
12934,6.19,4.0,4.0,1.0,1.0,0.0,0,1,66.7,1
12935,7.22,4.8,5.0,1.0,0.0,0.0,8,0,53.6,0
12937,1.47,5.0,4.3,1.0,0.0,0.0,2,0,100.0,1
12938,6.21,4.5,3.0,1.0,0.0,0.0,0,1,50.0,1
12939,4.84,4.6,5.0,1.0,1.0,0.0,0,0,20.0,1
12940,6.26,4.3,4.0,1.0,0.0,0.0,1,1,25.0,1
12942,2.96,4.6,4.8,1.01,0.0,1.9,9,0,44.2,0
12943,2.23,3.5,5.0,1.5,0.0,50.0,0,0,0.0,1
12944,4.76,5.0,4.7,1.03,1.0,8.7,4,0,52.2,1
12945,3.42,4.9,3.8,1.04,0.0,14.3,5,1,42.9,1
12947,6.71,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
12948,3.21,5.0,5.0,1.5,0.0,100.0,1,1,0.0,1
12949,1.14,4.0,5.0,1.0,0.0,0.0,3,0,0.0,1
12950,6.65,4.4,4.8,1.0,1.0,0.0,0,1,100.0,1
12951,7.72,4.8,4.4,1.0,0.0,0.0,1,0,78.9,0
12953,3.58,4.8,4.7,1.31,0.0,30.0,7,1,30.0,0
12954,5.23,4.9,4.1,1.06,0.0,9.7,12,0,80.6,1
12955,2.31,4.5,3.5,1.13,0.0,50.0,0,1,100.0,1
12956,8.2,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
12957,3.88,4.8,5.0,1.0,0.0,0.0,1,1,40.0,1
12958,2.01,5.0,4.2,1.07,0.0,10.0,8,1,20.0,1
12959,5.29,5.0,5.0,1.88,0.0,50.0,1,1,0.0,1
12961,5.05,4.1,4.5,1.0,1.0,0.0,13,0,42.9,1
12962,9.94,5.0,3.0,1.0,0.0,0.0,1,0,50.0,1
12964,2.75,4.8,5.0,1.0,0.0,0.0,2,0,100.0,1
12965,2.52,4.9,5.0,1.0,0.0,0.0,13,0,66.7,1
12966,4.45,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
12967,2.97,5.0,4.0,1.0,0.0,0.0,1,0,100.0,1
12968,2.0,4.4,4.2,1.05,0.0,9.7,0,1,32.3,0
12969,3.3,4.9,2.0,1.0,0.0,0.0,1,1,68.8,0
12972,2.55,4.8,4.6,1.14,0.0,12.5,10,1,66.7,0
12975,2.49,4.8,4.6,1.0,0.0,0.0,7,0,65.7,0
12976,3.33,5.0,3.0,1.04,0.0,16.7,1,0,66.7,1
12977,1.17,3.7,5.0,1.06,1.0,25.0,4,0,50.0,1
12978,1.91,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
12979,4.81,5.0,5.0,1.0,1.0,0.0,2,0,50.0,1
12981,5.55,5.0,4.5,1.0,1.0,0.0,1,0,50.0,1
12982,2.63,4.3,3.2,1.0,0.0,0.0,8,0,47.2,0
12983,2.65,4.8,4.7,1.07,0.0,5.3,5,0,52.6,1
12985,1.65,4.0,5.0,1.0,0.0,0.0,1,1,0.0,1
12986,3.23,4.8,5.0,1.0,0.0,0.0,1,1,75.0,0
12987,3.14,4.2,5.0,1.2,0.0,20.0,4,1,40.0,1
12988,17.22,4.5,3.0,1.0,0.0,0.0,0,1,100.0,0
12989,21.12,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
12990,1.73,5.0,4.5,1.0,1.0,0.0,1,0,50.0,1
12991,10.78,5.0,5.0,1.5,0.0,33.3,0,0,100.0,1
12993,9.69,5.0,5.0,1.0,0.0,0.0,2,0,100.0,1
12995,2.82,5.0,5.0,1.0,0.0,0.0,1,1,85.7,0
12996,4.5,4.4,5.0,1.0,1.0,0.0,4,0,75.0,1
12997,4.56,5.0,4.8,1.4,0.0,20.0,0,1,100.0,1
12999,4.01,5.0,5.0,1.38,1.0,30.0,1,1,90.0,1
13000,2.18,3.3,3.8,1.0,1.0,0.0,1,0,83.3,1
13001,12.87,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
13002,3.37,4.8,4.1,1.05,0.0,5.0,3,1,50.0,0
13004,7.09,4.0,5.0,1.0,1.0,0.0,1,1,0.0,1
13005,5.99,4.8,4.8,1.03,1.0,11.1,2,1,61.1,1
13006,4.2,5.0,5.0,1.0,0.0,0.0,4,1,90.0,0
13009,2.81,4.7,4.5,1.17,0.0,11.1,3,0,83.3,0
13010,39.39,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
13011,0.42,5.0,5.0,1.0,0.0,0.0,0,0,100.0,0
13013,1.88,4.6,4.7,1.04,1.0,4.4,1,1,89.0,0
13014,1.61,4.6,3.3,1.0,0.0,0.0,1,1,60.0,0
13015,1.35,4.6,4.6,1.0,1.0,0.0,9,0,100.0,0
13017,2.99,5.0,5.0,1.0,0.0,0.0,1,1,50.0,0
13018,5.11,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
13019,2.51,4.0,5.0,1.0,0.0,0.0,0,0,0.0,0
13021,1.34,5.0,5.0,1.75,0.0,100.0,0,0,0.0,1
13022,3.72,5.0,5.0,1.0,0.0,0.0,3,0,33.3,0
13023,2.64,4.9,5.0,1.0,0.0,0.0,2,1,50.0,0
13024,3.13,4.7,5.0,1.04,0.0,8.1,18,0,61.3,1
13025,2.73,4.9,4.9,1.2,0.0,33.3,0,0,26.7,0
13026,5.5,4.6,3.8,1.0,0.0,0.0,0,1,100.0,0
13027,3.29,4.7,4.8,1.03,1.0,9.1,3,0,54.5,0
13029,3.35,4.9,5.0,1.0,0.0,0.0,2,0,50.0,0
13032,4.74,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
13033,14.9,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
13034,6.24,5.0,5.0,1.25,0.0,50.0,0,0,50.0,0
13035,7.76,5.0,5.0,1.0,0.0,0.0,2,0,33.3,0
13036,5.69,4.7,5.0,1.0,0.0,0.0,1,1,66.7,0
13039,3.0,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
13042,7.16,5.0,5.0,1.0,0.0,0.0,0,1,0.0,1
13043,2.63,4.9,4.7,1.0,0.0,0.0,2,0,54.2,0
13044,1.76,5.0,4.7,1.0,0.0,0.0,2,1,100.0,1
13045,13.55,4.7,5.0,1.0,0.0,0.0,0,1,100.0,0
13046,4.7,5.0,2.7,1.08,1.0,33.3,3,0,0.0,1
13047,3.36,5.0,4.7,1.25,0.0,28.6,2,0,28.6,0
13049,2.57,5.0,4.6,1.0,1.0,0.0,1,0,16.7,0
13050,8.16,4.7,5.0,1.0,1.0,0.0,0,1,66.7,0
13052,8.48,4.0,4.0,1.0,1.0,0.0,0,0,100.0,1
13053,2.55,5.0,3.5,1.0,1.0,0.0,0,0,50.0,1
13054,3.18,4.8,3.6,1.2,0.0,30.9,5,1,74.5,0
13055,3.65,4.8,4.6,1.0,1.0,0.0,0,1,100.0,1
13056,9.33,4.8,3.5,1.21,0.0,16.7,1,1,33.3,0
13057,2.61,5.0,3.0,1.0,0.0,0.0,1,0,100.0,1
13058,3.76,4.9,3.5,1.0,0.0,0.0,0,0,46.7,1
13059,8.2,5.0,1.0,1.0,0.0,0.0,0,0,100.0,1
13060,3.15,5.0,5.0,1.0,1.0,0.0,0,1,100.0,1
13061,2.54,4.5,3.7,1.56,0.0,50.0,3,0,50.0,0
13063,6.24,5.0,4.6,1.0,0.0,0.0,7,1,69.2,0
13064,1.06,5.0,5.0,1.12,0.0,15.4,0,0,53.8,1
13065,15.51,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
13066,1.29,4.5,5.0,1.0,0.0,0.0,0,0,100.0,0
13067,2.96,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
13069,6.48,4.7,5.0,1.02,0.0,6.5,0,1,48.4,0
13070,4.43,4.0,5.0,1.31,0.0,25.0,2,0,75.0,0
13071,1.01,4.7,4.1,1.09,0.0,13.1,12,1,91.7,0
13072,4.84,5.0,5.0,1.0,0.0,0.0,3,1,33.3,1
13073,1.21,5.0,3.5,1.13,1.0,25.0,4,0,100.0,1
13075,2.44,4.9,4.0,1.0,0.0,0.0,1,0,100.0,1
13076,3.65,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
13077,17.12,4.3,4.5,1.0,0.0,0.0,0,1,100.0,0
13078,10.09,5.0,3.0,1.0,0.0,0.0,6,1,100.0,1
13079,8.41,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
13080,3.76,4.3,3.0,1.0,0.0,0.0,4,1,75.0,1
13081,1.41,4.5,3.6,1.0,0.0,1.9,0,0,79.4,0
13082,14.68,4.5,5.0,1.0,0.0,0.0,0,0,100.0,0
13084,9.03,5.0,5.0,1.67,1.0,33.3,2,0,100.0,1
13085,6.89,5.0,5.0,1.0,0.0,0.0,7,0,100.0,1
13086,4.37,4.8,4.7,1.0,0.0,0.0,2,0,68.4,0
13087,4.41,4.4,4.5,1.0,0.0,0.0,0,0,62.5,0
13088,12.37,1.0,5.0,1.0,0.0,0.0,1,0,100.0,1
13089,8.64,5.0,4.7,1.17,0.0,33.3,2,1,100.0,1
13090,1.72,4.8,4.8,1.0,0.0,0.0,2,0,55.6,1
13092,2.81,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
13093,4.34,5.0,4.0,1.0,1.0,0.0,2,0,100.0,1
13094,4.31,5.0,5.0,1.0,1.0,0.0,3,0,100.0,1
13096,5.95,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
13097,3.66,5.0,5.0,1.0,0.0,0.0,2,1,100.0,0
13098,1.22,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
13099,1.41,5.0,3.0,1.0,1.0,0.0,2,1,100.0,1
13100,1.92,5.0,4.5,1.0,0.0,0.0,2,0,66.7,1
13101,3.72,4.5,4.2,1.0,0.0,0.0,4,0,92.9,0
13102,1.41,4.8,4.5,1.04,0.0,16.7,0,0,50.0,0
13103,2.07,3.8,5.0,1.19,0.0,50.0,0,1,25.0,0
13104,5.88,5.0,4.8,1.3,0.0,20.0,4,0,40.0,1
13105,3.54,4.9,4.9,1.02,0.0,5.3,7,1,73.7,0
13106,10.96,4.9,4.9,1.0,1.0,0.0,4,0,82.4,1
13108,6.53,4.9,4.9,1.03,0.0,5.6,2,1,22.2,0
13110,4.89,5.0,5.0,1.0,1.0,0.0,1,1,100.0,1
13111,5.76,5.0,1.0,1.0,0.0,0.0,1,0,0.0,1
13112,1.35,4.9,3.1,1.0,0.0,0.0,1,0,66.7,1
13114,8.05,4.3,4.5,1.0,0.0,0.0,0,0,33.3,0
13115,4.93,4.8,4.9,1.02,1.0,6.7,5,0,60.0,0
13116,2.1,5.0,4.0,1.0,1.0,0.0,1,0,66.7,1
13118,10.54,4.7,4.4,1.0,0.0,0.0,2,0,71.4,0
13119,6.74,4.9,5.0,1.09,0.0,7.1,10,1,66.7,0
13122,3.41,5.0,3.0,2.25,0.0,100.0,1,0,0.0,1
13123,22.2,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
13124,7.12,5.0,4.0,1.0,0.0,0.0,4,0,100.0,1
13125,9.11,5.0,3.0,1.0,0.0,0.0,2,1,85.7,0
13126,2.52,5.0,5.0,1.0,0.0,0.0,2,1,40.0,1
13127,2.0,5.0,4.9,1.02,0.0,1.2,24,1,97.6,0
13128,5.74,4.7,4.6,1.0,0.0,0.0,2,1,42.9,0
13129,4.61,4.1,4.4,1.0,0.0,0.0,2,1,55.6,0
13131,2.39,4.8,3.7,1.27,0.0,38.5,5,1,23.1,0
13132,3.0,4.9,4.0,1.22,1.0,33.3,8,0,53.3,1
13134,6.34,4.9,4.0,1.48,0.0,30.0,9,0,50.0,1
13135,3.67,4.8,4.4,1.0,0.0,0.0,3,0,54.5,0
13136,0.74,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
13137,2.03,4.7,4.9,1.0,0.0,0.0,0,1,42.9,0
13138,4.23,4.4,4.6,1.07,0.0,11.1,4,0,66.7,1
13140,6.31,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
13141,2.75,4.7,4.9,1.16,0.0,11.8,3,1,94.1,0
